Seq, fpogx, fpogy, fpogd, s
26,0.21421,0.29821,0,1
26,0.11602,0.19431,1,0
26,0.08197,0.39723,2,2
26,0.21617,0.32484,2,1
26,0.24928,0.28405,0,6
26,0.24116,0.30488,1,1
26,0.09642,0.55401,1,3
26,0.87557,0.81627,1,5
26,0.20514,0.15029,2,0
27,0.08498,0.39531,0,2
27,0.20415,0.36783,2,1
27,0.21652,0.44427,2,2
27,0.23729,0.53451,2,3
27,0.86252,0.84998,1,5
27,0.31921,0.1529,2,0
28,0.07272,0.43832,1,2
28,0.07418,0.36622,1,1
28,0.16584,0.56625,2,3
28,0.09118,0.65911,2,4
28,0.77705,0.82613,0,6
28,0.87546,0.86264,2,5
28,0.3464,0.14867,2,0
29,0.09374,0.39532,0,2
29,0.09897,0.36452,1,1
29,0.13764,0.15128,0,0
29,0.08955,0.33026,1,1
29,0.30366,0.16879,2,0
29,0.08938,0.39997,0,2
29,0.08835,0.3903,0,1
29,0.08901,0.39241,0,6
29,0.09014,0.39314,0,2
29,0.09089,0.39106,0,1
29,0.07903,0.47196,1,2
29,0.09668,0.60389,2,3
29,0.088,0.6616,1,4
29,0.09303,0.40673,1,2
29,0.09811,0.37373,1,1
29,0.87743,0.85406,1,5
29,0.21155,0.25138,0,6
29,0.17007,0.24125,2,0
30,0.17918,0.24782,0,6
30,0.13266,0.24295,2,0
30,0.14364,0.24699,0,6
30,0.2885,0.15457,1,0
30,0.21356,0.32232,2,1
30,0.22573,0.41822,2,2
30,0.05322,0.50949,0,3
30,0.08799,0.53795,1,3
30,0.10933,0.50294,0,2
30,0.16431,0.57022,2,3
30,0.15061,0.66126,2,4
30,0.85331,0.8583,1,5
30,0.26738,0.22939,2,0
31,0.21346,0.26669,0,6
31,0.08585,0.39645,0,2
31,0.08661,0.39052,0,1
31,0.08038,0.45584,1,2
31,0.16301,0.19957,1,0
31,0.0933,0.4491,1,2
31,0.0889,0.57023,1,3
31,0.0843,0.67368,2,4
31,0.0827,0.39499,0,2
31,0.08948,0.38114,2,1
31,0.08906,0.46349,1,2
31,0.1158,0.20414,1,0
31,0.87078,0.86165,1,5
31,0.3616,0.14067,2,0
32,0.09034,0.28102,0,6
32,0.12921,0.35325,1,1
32,0.35952,0.13798,2,0
32,0.13604,0.36523,1,1
32,0.08209,0.40934,0,2
32,0.10605,0.23195,2,0
32,0.10461,0.27869,0,6
32,0.10323,0.30221,0,1
32,0.08207,0.50377,0,2
32,0.08406,0.50948,0,3
32,0.08402,0.50311,1,2
32,0.08736,0.56964,1,3
32,0.07262,0.64921,0,4
32,0.13134,0.31439,0,1
32,0.11288,0.24919,0,6
32,0.2592,0.18216,2,0
32,0.08031,0.50103,1,2
32,0.08013,0.57027,1,3
32,0.06745,0.66321,2,4
32,0.84318,0.86234,1,5
32,0.43867,0.14291,2,0
33,0.08943,0.33513,0,1
33,0.21053,0.21204,2,0
33,0.09642,0.39432,0,2
33,0.10434,0.36717,2,1
33,0.10551,0.39688,0,2
33,0.12689,0.37412,1,1
33,0.08679,0.4885,0,2
33,0.08242,0.60861,1,3
33,0.09576,0.66939,1,4
33,0.39052,0.15574,2,0
33,0.84135,0.83584,1,5
33,0.07626,0.55078,1,3
33,0.10303,0.4602,2,2
33,0.09443,0.64599,0,4
33,0.09271,0.5598,0,3
33,0.10037,0.42539,0,2
33,0.12392,0.37198,1,1
33,0.84444,0.82788,1,5
