Seq, fpogx, fpogy, fpogd, s
17,0.0962,0.18544,2,0
18,0.10519,0.24556,0,6
18,0.08933,0.22885,1,0
18,0.07863,0.19564,2,0
18,0.10243,0.25112,0,6
18,0.07919,0.20066,2,0
18,0.10589,0.25043,0,6
18,0.09659,0.23671,2,0
18,0.10299,0.24794,0,6
18,0.10101,0.2424,0,0
18,0.10195,0.24641,2,6
18,0.09924,0.24017,1,0
18,0.10182,0.24812,1,6
18,0.12115,0.23663,1,0
18,0.11874,0.24396,1,0
18,0.11265,0.24917,1,6
18,0.10914,0.24282,1,0
18,0.11068,0.27933,0,6
18,0.1115,0.24017,0,0
18,0.11494,0.24676,0,6
18,0.103,0.23392,1,0
18,0.10172,0.27827,0,6
18,0.07919,0.50398,0,2
18,0.07329,0.6204,1,3
18,0.06288,0.62185,0,3
18,0.07474,0.63549,1,4
18,0.07653,0.61475,0,3
18,0.11708,0.45771,2,2
18,0.08989,0.1909,2,0
18,0.08985,0.50087,2,2
18,0.08974,0.51299,0,3
18,0.0906,0.50621,0,2
18,0.09138,0.50946,0,3
18,0.09175,0.39853,1,2
18,0.08775,0.39064,0,1
18,0.1153,0.46056,2,2
18,0.10603,0.1798,1,0
18,0.89393,0.86007,1,5
18,0.97423,1.06385,1,6
18,0.10006,0.52539,1,3
18,0.08572,0.50568,2,2
18,0.12777,0.24,0,6
18,0.08958,0.46304,1,2
18,0.89715,0.85759,2,5
19,0.14491,0.28753,0,1
19,0.12305,0.32434,0,1
19,0.08746,0.43733,2,2
19,0.0871,0.38819,0,1
19,0.08718,0.39523,0,2
19,0.08966,0.37949,1,1
19,0.10286,0.30105,1,1
19,0.10458,0.24707,1,6
19,0.11066,0.24447,0,0
19,0.24637,0.22451,2,0
19,0.11179,0.41,0,2
19,0.17123,0.34354,2,1
19,0.1768,0.42335,1,2
19,0.16028,0.36645,2,1
19,0.17887,0.44737,2,2
19,0.22827,0.60065,2,3
19,0.87535,0.83222,2,5
19,0.10034,0.31372,1,1
20,0.25056,0.22048,2,0
20,0.08074,0.49399,1,2
20,0.07429,0.61887,1,3
20,0.06269,0.63983,1,4
20,0.08557,0.39627,2,2
20,0.08181,0.38991,0,1
20,0.07989,0.40709,0,2
20,0.0741,0.66549,2,4
20,0.12932,0.58341,0,3
20,0.90643,0.83457,2,5
21,0.10364,0.24479,2,0
21,0.10229,0.24616,0,6
21,0.1423,0.22536,2,0
21,0.09717,0.39627,0,2
21,0.08835,0.38888,1,1
21,0.08991,0.39216,0,6
21,0.10093,0.38705,1,1
21,0.11356,0.67077,2,4
21,0.06783,0.56041,1,3
21,0.12168,0.48651,2,2
21,0.16976,0.55659,2,3
21,0.22236,0.37052,2,1
21,0.24769,0.43794,1,2
21,0.81473,0.85458,0,5
21,0.69112,0.78243,0,6
21,0.10431,0.48806,2,2
22,0.12152,0.23871,2,0
22,0.12439,0.24591,0,6
22,0.22096,0.20226,2,0
22,0.15192,0.37517,0,1
22,0.11804,0.41371,2,2
22,0.12168,0.36649,2,1
22,0.12125,0.45997,0,2
22,0.10318,0.52758,2,3
22,0.12128,0.45986,1,2
22,0.84293,0.84814,1,5
22,0.22954,0.29395,0,1
22,0.21479,0.25281,0,6
22,0.12895,0.2227,1,0
23,0.12074,0.33868,0,1
23,0.08011,0.73283,0,4
23,0.08059,0.74699,0,6
23,0.07739,0.64061,2,4
23,0.15365,0.53511,2,3
23,0.12132,0.4611,2,2
23,0.0886,0.74612,0,6
23,0.07833,0.65215,2,4
23,0.12713,0.39429,0,2
23,0.13084,0.36683,2,1
23,0.14677,0.42281,0,2
23,0.21882,0.35354,2,1
23,0.20198,0.45908,2,2
23,0.16019,0.57256,2,3
23,0.182,0.42915,2,2
23,0.27557,0.33995,2,1
23,0.85936,0.79328,0,6
23,0.88982,0.81851,1,5
24,0.10609,0.2053,1,0
24,0.09754,0.27087,0,6
24,0.10572,0.38887,1,1
24,0.10785,0.39382,0,2
24,0.1312,0.3157,1,1
24,0.20847,0.20979,1,0
24,0.10192,0.57307,2,3
24,0.07835,0.67176,2,4
24,0.09638,0.51465,1,3
24,0.08863,0.46369,1,2
24,0.14073,0.35082,2,1
24,0.09325,0.40768,1,2
24,0.90643,0.85358,2,5
24,0.12729,0.51702,2,3
24,0.16046,0.49257,2,2
24,0.89245,0.88037,2,5
25,0.2124,0.25041,0,6
25,0.23843,0.18753,2,0
25,0.07764,0.62025,0,3
25,0.07646,0.65339,1,4
25,0.08316,0.57037,1,3
25,0.0868,0.47146,1,2
25,0.0941,0.37303,2,1
25,0.10383,0.38825,1,1
25,0.09056,0.39562,1,2
25,0.10734,0.38004,2,1
25,0.87519,0.9095,1,5
25,0.15886,0.25875,0,6
25,0.11972,0.2141,2,0
26,0.10787,0.24993,0,6
26,0.20356,0.18195,2,0
26,0.109,0.38597,2,1
26,0.083,0.62359,2,3
26,0.10666,0.65372,1,4
26,0.09784,0.50401,0,2
26,0.11739,0.54247,0,3
26,0.16672,0.64616,1,4
26,0.09109,0.56546,1,3
26,0.10048,0.39587,2,2
26,0.15884,0.33268,2,1
26,0.12098,0.37621,2,1
26,0.11353,0.48531,2,2
26,0.17054,0.57098,0,3
26,0.47363,1.24486,2,6
26,0.18617,0.43169,2,2
26,0.21952,0.38192,1,1
26,0.20114,0.41648,2,2
26,0.23647,0.33168,2,1
26,0.83638,0.82058,1,5
26,0.26842,0.25202,0,6
26,0.12293,0.21116,1,0
27,0.10485,0.47774,0,2
27,0.10257,0.55999,0,3
27,0.14395,0.67959,2,4
27,0.79405,0.81238,0,5
27,0.17478,0.25047,0,6
27,0.33237,0.23247,2,0
28,0.08361,0.38809,1,1
28,0.08498,0.39875,0,2
28,0.06818,0.56522,2,3
28,0.08858,0.42502,1,2
28,0.06287,0.62099,0,3
28,0.07277,0.62938,1,4
28,0.1508,0.54039,2,3
28,0.83563,0.82762,0,5
28,0.15134,0.50719,0,2
28,0.08894,0.5319,1,3
29,0.09121,0.4684,0,2
29,0.32501,0.15454,2,0
29,0.06857,0.56022,2,3
29,0.86864,0.84756,2,5
29,0.25564,0.54625,1,3
30,0.08181,0.50313,0,2
30,0.0671,0.55254,1,3
30,0.175,0.22258,1,0
30,0.19844,0.42777,2,2
30,0.20264,0.36025,2,1
30,0.072,0.49865,0,2
30,0.07737,0.51202,1,3
30,0.07728,0.5078,0,2
30,0.07864,0.5095,1,3
30,0.08022,0.50679,0,2
30,0.08282,0.51601,0,3
30,0.20847,0.40992,2,2
30,0.19856,0.33686,2,1
30,0.19786,0.55935,2,3
30,0.2166,0.4702,1,2
30,0.86098,0.84217,1,5
30,0.33755,0.25725,0,6
30,0.14091,0.2387,2,0
31,0.15408,0.24738,0,6
31,0.25614,0.20134,2,0
31,0.08664,0.46928,1,2
31,0.09252,0.38542,0,1
31,0.09012,0.38994,1,1
31,0.0881,0.39882,0,2
31,0.06014,0.5652,2,3
31,0.14133,0.2329,1,0
31,0.07055,0.48969,1,2
31,0.0802,0.51147,0,3
31,0.08548,0.42183,2,2
31,0.09068,0.38997,2,1
31,0.08061,0.49425,1,2
31,0.08904,0.67901,1,4
31,0.85984,0.83347,2,5
32,0.09134,0.23264,2,0
32,0.07987,0.27017,0,6
32,0.11191,0.36009,1,1
32,0.08994,0.16509,2,0
32,0.11777,0.24794,0,6
32,0.10773,0.26807,0,6
32,0.09065,0.31328,0,1
32,0.0863,0.38595,0,1
32,0.09454,0.3968,0,2
32,0.10515,0.38776,1,1
32,0.13325,0.16367,1,0
32,0.10522,0.52199,0,3
32,0.09426,0.4807,1,2
32,0.09035,0.38194,1,1
32,0.11374,0.39953,0,2
32,0.09457,0.3776,2,1
32,0.09003,0.40002,0,2
32,0.15651,0.33694,0,1
32,0.14787,0.24278,0,0
32,0.1448,0.24854,0,6
32,0.14081,0.2429,1,0
32,0.14224,0.25429,0,6
32,0.08854,0.47718,1,2
32,0.09423,0.57022,1,3
32,0.06194,0.65603,0,4
32,0.06588,0.58796,0,3
32,0.10431,0.4219,1,2
32,0.10609,0.23799,2,0
32,0.16726,0.25202,0,6
32,0.30419,0.21982,2,0
32,0.23511,0.2837,0,6
32,0.09043,0.38656,1,1
32,0.0815,0.50255,1,2
32,0.08714,0.5609,1,3
32,0.08631,0.64036,1,4
32,0.09851,0.579,2,3
32,0.85772,0.81832,1,5
33,0.71691,0.74836,0,6
33,0.07819,0.39697,1,2
33,0.0864,0.36042,0,1
33,0.35091,0.17982,2,0
33,0.07738,0.51357,0,3
33,0.08198,0.5062,0,2
33,0.08334,0.50845,0,6
33,0.10432,0.51197,0,3
33,0.09624,0.50372,2,2
33,0.12117,0.67603,1,4
33,0.88284,0.88415,1,5
33,0.13804,0.68056,2,4
33,0.8334,0.82986,1,5
